gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Gene_name;GeneID;orgdb_symbol;orgdb_old_MXAN;orgdb_Name
WP_011550522.1;175,143645993958;-1,98911488864734;0,164881157885529;-12,0639308587844;1,63775422434508e-33;1,03677907099875e-32;MXAN_RS01885;41357882;MXAN_RS01885;MXAN_0386;VOC family protein
WP_011550523.1;93,3055905187036;-0,637474222522073;0,206495457404141;-3,08711015019785;0,00202112688069351;0,0034211055046018;MXAN_RS01890;41357883;MXAN_RS01890;MXAN_0387;AraC family transcriptional regulator
WP_011550524.1;60,2159582620002;1,3542410606104;0,254920363033541;5,31240833213552;1,08185850763687e-07;2,57466148933871e-07;MXAN_RS01900;41357885;MXAN_RS01900;MXAN_0389;hypothetical protein
WP_011550525.1;302,037216316364;-1,88749057933705;0,145714465268042;-12,9533507594116;2,24918104740785e-38;1,60810431036593e-37;MXAN_RS01905;41357886;MXAN_RS01905;MXAN_0390;ribonuclease E inhibitor RraA
WP_011550526.1;730,600788338088;-1,70524495368471;0,121481903623031;-14,0370285847367;9,25108672904373e-45;7,5974833886557e-44;MXAN_RS01910;41357887;MXAN_RS01910;MXAN_0391;aldo/keto reductase
WP_011550530.1;1076,74966145737;-0,860975932894657;0,1029557072582;-8,36258577424403;6,13583447886204e-17;2,31348299442711e-16;MXAN_RS01925;41357890;hemL;MXAN_0395;glutamate-1-semialdehyde 2%2C1-aminomutase
WP_011550534.1;458,710481771468;-2,40161310011193;0,120610052344669;-19,9122133970127;3,18909118343438e-88;5,66996663863267e-87;MXAN_RS01935;41357892;MXAN_RS01935;MXAN_0399;PAS domain S-box protein
WP_011550536.1;727,930719000349;2,51109162283414;0,11280792803148;22,2598860439436;9,04770590793829e-110;2,15245245532269e-108;MXAN_RS01950;41357895;MXAN_RS01950;MXAN_0401;hypothetical protein
WP_011550539.1;2022,90864745008;2,16263246391287;0,0893398883055774;24,2067961459255;1,88676370813221e-129;5,65606071249499e-128;MXAN_RS01970;41357899;ychF;MXAN_0405;redox-regulated ATPase YchF
WP_011550541.1;42,3053407415206;-0,165484975362475;0,287142087692471;-0,576317378940663;0,564400678172898;0,615601000748217;MXAN_RS01980;41357901;MXAN_RS01980;MXAN_0407;helix-turn-helix domain-containing protein
WP_011550544.1;55,9881453149763;-0,945666093497025;0,25382189121827;-3,72570738070742;0,000194768246960835;0,000364338918999517;MXAN_RS01995;41357904;MXAN_RS01995;MXAN_0410;hypothetical protein
WP_011550545.1;2065,57961274803;0,183771343373091;0,0825592985020636;2,22593150265802;0,0260187698657858;0,0378696879061132;MXAN_RS02000;41357905;MXAN_RS02000;MXAN_0411;hypothetical protein
WP_011550546.1;200,242243754936;0,979796268022278;0,158776152203291;6,17092840723199;6,78901597977702e-10;1,83668845911815e-09;MXAN_RS02005;41357906;MXAN_RS02005;MXAN_0412;TIGR00266 family protein
WP_011550549.1;680,75399069995;1,380623574449;0,108044056833767;12,7783389008909;2,16647173399356e-37;1,5165302137955e-36;MXAN_RS02020;41357909;MXAN_RS02020;MXAN_0415;type IV pili twitching motility protein PilT
WP_011550551.1;89,1093228409253;1,72892274639161;0,21545269698445;8,02460479998719;1,01853305159004e-15;3,63722940698688e-15;MXAN_RS02030;41357911;MXAN_RS02030;MXAN_0417;hypothetical protein
WP_011550552.1;689,109799038312;2,65364778495462;0,132575800325004;20,0160796951579;3,98900652463956e-89;7,18773817175619e-88;MXAN_RS02035;41357912;MXAN_RS02035;MXAN_0418;LysM peptidoglycan-binding domain-containing protein
WP_011550553.1;542,80962103227;-1,43772437697291;0,108605522734724;-13,238041130603;5,29108970914559e-40;3,95205974364673e-39;MXAN_RS02040;41357913;MXAN_RS02040;MXAN_0419;protein phosphatase
WP_011550555.1;2521,39863536092;-0,858371297451532;0,0789942356580352;-10,866252332226;1,66917167232484e-27;8,87701879832265e-27;MXAN_RS02050;41357915;MXAN_RS02050;MXAN_0421;hypothetical protein
WP_011550556.1;1186,84625576392;1,3790360945837;0,0982545803983031;14,0353364595664;9,47456999885594e-45;7,76194858362157e-44;MXAN_RS02055;41357916;MXAN_RS02055;MXAN_0422;acyl-CoA dehydrogenase
WP_011550565.1;70,6823732393188;0,212327640750996;0,232097478507874;0,914820971412634;0,360285623431148;0,416193086683467;MXAN_RS02100;41357923;MXAN_RS02100;MXAN_0432;subclass B1 metallo-beta-lactamase
WP_011550566.1;159,953479346039;-0,290560278632526;0,156505819136017;-1,85654616701506;0,0633757489389829;0,086006269114312;MXAN_RS02110;41357925;MXAN_RS02110;MXAN_0433;class I SAM-dependent methyltransferase
WP_011550567.1;200,17554011404;-1,61808779691002;0,158683096420982;-10,1969764480602;2,04541122701617e-24;1,01061153382137e-23;MXAN_RS02115;41357926;glgX;MXAN_0434;glycogen debranching enzyme GlgX
WP_011550568.1;124,459008185716;0,663524026256792;0,18861288455962;3,51791463136791;0,000434952263049861;0,000786065390237448;MXAN_RS02120;41357927;MXAN_RS02120;MXAN_0435;hypothetical protein
WP_011550569.1;96,7634471622889;-0,689506517016621;0,192731327058608;-3,57755289469338;0,000346826049516612;0,000633132752872352;MXAN_RS02125;41357928;MXAN_RS02125;MXAN_0436;hypothetical protein
WP_011550570.1;21,8879696918077;0,164224090587976;0,391751023889263;0,419205261948204;0,675066126831091;0,71917403312603;MXAN_RS02130;41357929;MXAN_RS02130;MXAN_0437;hypothetical protein
WP_011550571.1;52,8978274288838;0,741951578268077;0,265360273380881;2,79601603064045;0,00517368341304463;0,00835412406188486;MXAN_RS02135;41357930;MXAN_RS02135;MXAN_0438;MOSC domain-containing protein
WP_011550575.1;367,387798120779;0,348830678953411;0,115573009427185;3,01827114031488;0,00254221337790515;0,00424973654195947;MXAN_RS02155;41357934;MXAN_RS02155;MXAN_0442;hypothetical protein
WP_011550576.1;665,852243588332;-3,27705497433283;0,306671057552898;-10,6858958275434;1,1849943330293e-26;6,17916311723938e-26;MXAN_RS02160;41357935;MXAN_RS02160;MXAN_0443;hypothetical protein
WP_011550577.1;444,970583731237;-0,00263950187974213;0,114650729543986;-0,0230221115054439;0,981632635191546;0,984135297878747;MXAN_RS02165;41357936;MXAN_RS02165;MXAN_0444;NAD(P)/FAD-dependent oxidoreductase
WP_011550579.1;957,614174603027;0,847346258979728;0,0946421702231039;8,95315752990705;3,45456353532949e-19;1,41766465522883e-18;MXAN_RS02175;41357938;MXAN_RS02175;MXAN_0446;DUF4340 domain-containing protein
WP_011550580.1;77,4305423376931;-0,888263433994241;0,223843065775191;-3,96824190607869;7,24048165849473e-05;0,000140419552906984;MXAN_RS02185;41357940;MXAN_RS02185;MXAN_0447;hypothetical protein
WP_011550581.1;464,819652210291;-0,728757369658631;0,111416829732612;-6,54081947410967;6,11826493313814e-11;1,75895990945076e-10;MXAN_RS02190;41357941;MXAN_RS02190;MXAN_0448;phosphatase
WP_011550584.1;376,537091932528;0,0323631414614663;0,12574952744358;0,257361933037773;0,796899386375029;0,827858958495271;MXAN_RS02205;41357944;MXAN_RS02205;MXAN_0451;inositol phosphorylceramide synthase
WP_011550585.1;13202,2962683443;0,576345266217003;0,102767475572488;5,60824582881258;2,04387581012064e-08;5,09634829938698e-08;MXAN_RS02210;41357945;MXAN_RS02210;MXAN_0452;inositol-3-phosphate synthase
WP_011550587.1;2041,2001704051;1,1249905117562;0,106725618964529;10,5409602930492;5,59248967443483e-26;2,86700870196295e-25;MXAN_RS02220;41357947;MXAN_RS02220;MXAN_0454;hypothetical protein
WP_011550588.1;152,069848408585;1,65963186606758;0,173692479888015;9,55500127085294;1,23582404026976e-21;5,5595448917923e-21;MXAN_RS02225;41357948;MXAN_RS02225;MXAN_0455;hypothetical protein
WP_011550590.1;4363,22490035495;-2,76795362866798;0,112745080716432;-24,5505490002683;4,26700168285281e-133;1,33919747651977e-131;MXAN_RS02235;41357950;MXAN_RS02235;MXAN_0457;RNA polymerase subunit sigma-54
WP_011550591.1;1331,91161482462;-1,53865072189144;0,0876755604300493;-17,5493685394693;6,01449874595576e-69;8,02533415503278e-68;MXAN_RS02240;41357951;MXAN_RS02240;MXAN_0458;hypothetical protein
WP_011550592.1;3479,61497007203;-1,50934015055367;0,0832354697926302;-18,1333769643397;1,73753544483833e-73;2,49258035380778e-72;MXAN_RS02245;41357952;MXAN_RS02245;MXAN_0459;two-component sensor histidine kinase
WP_011550593.1;2434,34759324314;-0,629735415764861;0,0807418180015569;-7,79937127193145;6,22163687465864e-15;2,14943888925545e-14;MXAN_RS02250;41357953;MXAN_RS02250;MXAN_0460;response regulator
WP_011550594.1;1265,21903417666;-0,765288887299776;0,0906661125414322;-8,44073784403249;3,15340685877867e-17;1,20529015728619e-16;MXAN_RS02255;41357954;MXAN_RS02255;MXAN_0461;sensor histidine kinase
WP_011550595.1;247,098643009132;-0,761886426541511;0,135906453721209;-5,60596208407002;2,07101300098335e-08;5,16016470800362e-08;MXAN_RS02260;41357955;MXAN_RS02260;MXAN_0462;response regulator
WP_011550596.1;799,5124771115;-0,809706325638622;0,0970825758455767;-8,34038774297226;7,40473279448759e-17;2,78249796127878e-16;MXAN_RS02265;41357956;MXAN_RS02265;MXAN_0463;peptidase M24 family protein
WP_011550597.1;221,537705776553;-1,80548848140497;0,155429377074585;-11,6161340628585;3,41230421197093e-31;2,02048305199519e-30;MXAN_RS02270;41357957;MXAN_RS02270;MXAN_0464;carboxypeptidase regulatory-like domain-containing protein
WP_011550599.1;196,128676567429;-2,21586678979313;0,169425306002764;-13,0787238463479;4,35693448338257e-39;3,15901377672587e-38;MXAN_RS02280;41357959;MXAN_RS02280;MXAN_0466;hypothetical protein
WP_011550600.1;127,707543732736;0,984548641375878;0,173146034167962;5,68623270008486;1,29872404035284e-08;3,28613558280042e-08;MXAN_RS02285;41357960;pdxA;MXAN_0467;4-hydroxythreonine-4-phosphate dehydrogenase PdxA
WP_011550601.1;2874,06589896003;0,645716268721457;0,0915635065954583;7,05211380309332;1,76219980010084e-12;5,47157717773994e-12;MXAN_RS02290;41357961;MXAN_RS02290;MXAN_0468;peptidylprolyl isomerase
WP_011550602.1;2060,48030692144;0,333554761849022;0,0821129395327663;4,06214615804761;4,86236165566646e-05;9,5743409920855e-05;MXAN_RS02295;41357962;MXAN_RS02295;MXAN_0469;foldase
WP_011550603.1;363,736948811233;0,156703910956501;0,133352127759039;1,17511369027165;0,239949234228048;0,289176244963855;MXAN_RS02300;41357963;MXAN_RS02300;MXAN_0470;alpha/beta hydrolase
WP_011550604.1;130,644389917363;-1,08396164466007;0,181326413066495;-5,97795779626745;2,25952249633567e-09;5,95619396214667e-09;MXAN_RS02305;41357964;MXAN_RS02305;MXAN_0471;CBS domain-containing protein
WP_011550606.1;159,024596460054;-0,538028812178343;0,156132924239956;-3,44596640841405;0,000569021087147801;0,00101735917827843;MXAN_RS02315;41357966;MXAN_RS02315;MXAN_0473;hypothetical protein
WP_011550608.1;82,3664456615491;-0,10412352554717;0,20568108713256;-0,506237724619102;0,612689774931821;0,661044406943064;MXAN_RS02320;41357967;MXAN_RS02320;MXAN_0475;hypothetical protein
WP_011550609.1;101,69065451256;0,699059386117533;0,189524495965861;3,68849093915255;0,000225588058114264;0,000419603830966571;MXAN_RS02325;41357968;MXAN_RS02325;MXAN_0476;hypothetical protein
WP_011550610.1;13,8950178493613;0,587526560827941;0,478098458914696;1,22888193817159;0,219116074332838;0,266713575548985;MXAN_RS02330;41357969;MXAN_RS02330;MXAN_0477;hypothetical protein
WP_011550611.1;92,7128859202772;1,62105479797385;0,210809085797363;7,68968183625666;1,47501364287239e-14;5,01549654252386e-14;MXAN_RS02335;41357970;MXAN_RS02335;MXAN_0478;7-carboxy-7-deazaguanine synthase QueE
WP_011550612.1;225,39259516861;-0,183410485266211;0,136620810159448;-1,34247839002092;0,179440932582841;0,222594662148133;MXAN_RS02340;41357971;MXAN_RS02340;MXAN_0479;NAD(+) diphosphatase
WP_011550613.1;553,136034925901;0,337203954324833;0,111056347828475;3,03633210454247;0,00239475436308426;0,00401830645512507;MXAN_RS02345;41357972;gloA;MXAN_0480;lactoylglutathione lyase
WP_011550614.1;118,828447103069;1,49944877122202;0,203026763623356;7,38547344429779;1,51911855697403e-13;4,92259212475588e-13;MXAN_RS02350;41357973;MXAN_RS02350;MXAN_0481;hypothetical protein
WP_011550615.1;59,5451822696278;-0,0289455363137042;0,236701327787654;-0,122287173393769;0,902671589906155;0,920292752557976;MXAN_RS02355;41357974;MXAN_RS02355;MXAN_0482;hypothetical protein
WP_011550616.1;442,556504492007;-1,44578347462168;0,112366773224622;-12,8666458342765;6,9348849272512e-38;4,89026431842556e-37;MXAN_RS02360;41357975;MXAN_RS02360;MXAN_0483;2-nitropropane dioxygenase
WP_011550617.1;280,680543640243;0,567198966257618;0,138863934873158;4,08456642666588;4,41591929040169e-05;8,73385220601636e-05;MXAN_RS02365;41357976;MXAN_RS02365;MXAN_0484;hypothetical protein
WP_011550618.1;350,714505835235;-0,0157420527570581;0,118629326071275;-0,132699504232199;0,89443103496351;0,913423689082044;MXAN_RS02370;41357977;MXAN_RS02370;MXAN_0485;hypothetical protein
WP_011550619.1;493,283875521733;0,445659449077263;0,117848636295989;3,78162584722613;0,000155807421332556;0,000293897463772048;MXAN_RS02375;41357978;MXAN_RS02375;MXAN_0486;hypothetical protein
WP_011550621.1;189,136715826627;0,124118741226578;0,15926749365197;0,779309941913206;0,435797159601341;0,492278474473634;MXAN_RS02380;41357979;MXAN_RS02380;MXAN_0488;hypothetical protein
WP_011550626.1;426,65302413363;2,78951130045998;0,12767764875231;21,84807856128;8,10728488404554e-106;1,83098646790015e-104;MXAN_RS02395;41357981;MXAN_RS02395;MXAN_0493;hypothetical protein
WP_011550629.1;64,0203438071651;-0,658803892760242;0,234617887615571;-2,80798663501613;0,00498522957113716;0,0080654065060629;MXAN_RS02405;41357983;MXAN_RS02405;MXAN_0496;VOC family protein
WP_011550634.1;562,215366704936;1,15530109766358;0,104870257461308;11,0164800357225;3,1826245401614e-28;1,73538703515326e-27;MXAN_RS02425;41357987;glmS;MXAN_0501;glutamine--fructose-6-phosphate transaminase (isomerizing)
WP_011550636.1;47,6202660488072;-2,0670774285915;0,30117701286402;-6,86333066702132;6,72732584068667e-12;2,02486146983298e-11;MXAN_RS02445;41357990;MXAN_RS02445;MXAN_0504;hypothetical protein
WP_011550638.1;709,085498100571;0,870434462316455;0,117554124353523;7,40454209585005;1,31603777691695e-13;4,2769628287262e-13;MXAN_RS02455;41357992;MXAN_RS02455;MXAN_0506;NAD(P)/FAD-dependent oxidoreductase
WP_011550644.1;323,164331522809;-0,368607129675152;0,132239620273231;-2,7874182405662;0,00531298590514548;0,00856045089802303;MXAN_RS02480;41357997;MXAN_RS02480;MXAN_0512;class I SAM-dependent methyltransferase
WP_011550646.1;43,6150838268657;-0,455759926305901;0,278297717890934;-1,63767036884045;0,101490475016248;0,132151115209119;MXAN_RS02485;41357998;MXAN_RS02485;MXAN_0513;hypothetical protein
WP_011550647.1;542,493585164636;-0,502951009216971;0,103057032605235;-4,88031720400442;1,05915345704e-06;2,36250946290036e-06;MXAN_RS02495;41358000;MXAN_RS02495;MXAN_0515;peptidase
WP_011550649.1;29,1953893937918;1,1184453186117;0,342453858258291;3,26597377030609;0,00109088353467431;0,00189466262127768;MXAN_RS02500;41358001;MXAN_RS02500;MXAN_0517;N-acetyltransferase
WP_011550650.1;787,809536089737;0,661496688420539;0,0933744353290948;7,08434472550348;1,39703753540973e-12;4,34988166009036e-12;MXAN_RS02505;41358002;MXAN_RS02505;MXAN_0518;PEGA domain-containing protein
WP_011550653.1;36,0153362275409;-1,96415594447229;0,332495262313969;-5,90732009473738;3,4771772262147e-09;9,06942245698217e-09;MXAN_RS02520;41358005;MXAN_RS02520;MXAN_0521;HIT family protein
WP_011550654.1;12780,7627720063;2,80107115859106;0,0812175383001014;34,488501094936;1,19305114247877e-260;1,17287454227509e-258;MXAN_RS02525;41358006;MXAN_RS02525;MXAN_0522;carboxypeptidase regulatory-like domain-containing protein
WP_011550657.1;1105,43959556245;-4,58732305208691;0,275154656386627;-16,671798734313;2,10173525820182e-62;2,4955773003693e-61;MXAN_RS02540;41358008;MXAN_RS02540;MXAN_0525;protein kinase
WP_011550658.1;1474,23642703388;-6,61379589242951;0,175297865228979;-37,7289015116662;0;0;MXAN_RS02545;41358009;MXAN_RS02545;MXAN_0526;hypothetical protein
WP_011550659.1;61,8990564860928;-4,41800075070984;0,403791449326581;-10,9412934773084;7,31487553264176e-28;3,9214068112037e-27;MXAN_RS02550;41358010;MXAN_RS02550;MXAN_0527;efflux RND transporter periplasmic adaptor subunit
WP_011550660.1;72,7569761995839;-2,03860344472908;0,260759021749325;-7,81795939811759;5,36864999959056e-15;1,85763070638007e-14;MXAN_RS02555;41358011;MXAN_RS02555;MXAN_0528;AcrB/AcrD/AcrF family protein
WP_011550661.1;248,618478972033;-0,802820901203332;0,148957198218955;-5,38960795988691;7,06115509481508e-08;1,70287957463344e-07;MXAN_RS02560;41358012;MXAN_RS02560;MXAN_0529;4-alpha-glucanotransferase
WP_011550662.1;186,151429262994;-0,881683158859392;0,152729001123425;-5,77286011415002;7,79371423492286e-09;1,99850324742844e-08;MXAN_RS02565;41358013;MXAN_RS02565;MXAN_0530;hypothetical protein
WP_011550663.1;647,398243317162;-0,340130307522322;0,100423610398947;-3,38695557918207;0,000706728296544013;0,00125290743061485;MXAN_RS02570;41358014;MXAN_RS02570;MXAN_0531;aminotransferase
WP_011550664.1;170,75647943448;-0,341667364858602;0,150224565876728;-2,27437744861895;0,0229433021582035;0,0336498409231221;MXAN_RS02575;41358015;MXAN_RS02575;MXAN_0532;transporter
WP_011550665.1;1556,70674114231;-0,631429572162298;0,0957617116064236;-6,59375821056171;4,28829906955071e-11;1,24100776103665e-10;MXAN_RS02580;41358016;MXAN_RS02580;MXAN_0533;epimerase
WP_011550666.1;179,268719225665;0,200963802715952;0,148964531779747;1,34907148913199;0,177314004901709;0,220365146452486;MXAN_RS02585;41358017;MXAN_RS02585;MXAN_0534;hypothetical protein
WP_011550668.1;14,8274420990156;0,705857634488831;0,461091816778737;1,53083964799043;0,12580902803857;0,161024957388061;MXAN_RS02600;41358020;MXAN_RS02600;MXAN_0536;MBL fold metallo-hydrolase
WP_011550669.1;191,15569563158;-0,770691475210877;0,151364338205068;-5,09163178295502;3,54995004800597e-07;8,21156265429755e-07;MXAN_RS02605;41358021;MXAN_RS02605;MXAN_0537;phospholipase D
WP_011550670.1;2962,68221866607;-1,88101878881218;0,126845422635564;-14,8292208715838;9,48271836269896e-50;8,68383181570446e-49;MXAN_RS02610;41358022;MXAN_RS02610;MXAN_0538;hypothetical protein
WP_011550671.1;116,449101799676;-0,00644010075462739;0,184775424491011;-0,0348536650497084;0,972196428077808;0,976623961219025;MXAN_RS02615;41358023;MXAN_RS02615;MXAN_0539;hypothetical protein
WP_011550672.1;93,0830260045587;0,443641670323883;0,195693380994631;2,26702440352878;0,0233887349906837;0,034220550101274;MXAN_RS02620;41358024;MXAN_RS02620;MXAN_0540;ATP-binding protein
WP_011550673.1;438,739721960309;-3,83633948209051;0,153063040531811;-25,0637872393055;1,23519202837904e-138;4,04767583809503e-137;MXAN_RS02625;41358025;treZ;MXAN_0541;malto-oligosyltrehalose trehalohydrolase
WP_011550674.1;266,133743662964;-0,269809754124101;0,129898637282262;-2,07707917318501;0,0377942524632495;0,0535285122281405;MXAN_RS02630;41358026;MXAN_RS02630;MXAN_0542;carbohydrate-binding protein
WP_011550675.1;1064,8806991963;0,728118669740283;0,103002187442783;7,06896317269718;1,56095563267276e-12;4,85348297879878e-12;MXAN_RS02635;41358027;MXAN_RS02635;MXAN_0543;peptidase M20
WP_011550676.1;92,8355053490764;-1,79140554702174;0,218519906201999;-8,19790552795573;2,44611465532728e-16;8,99960180014468e-16;MXAN_RS02640;41358028;MXAN_RS02640;MXAN_0544;DUF4135 domain-containing protein
WP_011550677.1;3233,71221422457;-3,01610076423828;0,0936067182500605;-32,2209860640674;8,97155927951749e-228;6,6638748648416e-226;MXAN_RS02645;41358029;MXAN_RS02645;MXAN_0545;hypothetical protein
WP_011550678.1;195,672648154391;-1,33432338460418;0,16003773397432;-8,33755484702308;7,58424738865414e-17;2,84835358388499e-16;MXAN_RS02650;41358030;MXAN_RS02650;MXAN_0546;cupin
WP_011550679.1;231,433038948298;-1,24529961274839;0,137586401852256;-9,05103699190876;1,41616961228234e-19;5,91693366131716e-19;MXAN_RS02655;41358031;MXAN_RS02655;MXAN_0547;hypothetical protein
WP_011550680.1;938,482430700972;0,215200379128601;0,102126075507228;2,10720306307444;0,0350999815436317;0,0500732771274387;MXAN_RS02660;41358032;MXAN_RS02660;MXAN_0548;glutathione S-transferase family protein
WP_011550681.1;27,9918774269933;-0,177653727286726;0,332740295731691;-0,533911069881295;0,59340306286335;0,643037684428837;MXAN_RS02665;41358033;MXAN_RS02665;MXAN_0549;hypothetical protein
WP_011550684.1;718,657366841664;-0,092827073833909;0,0968086420892528;-0,958871768372983;0,337623348639891;0,392387358424491;MXAN_RS02680;41358036;MXAN_RS02680;MXAN_0552;PEGA domain-containing protein
WP_011550686.1;424,396819327761;-0,281670150516499;0,117159973005867;-2,40415001207276;0,0162101198319233;0,0244174517972978;MXAN_RS02690;41358038;MXAN_RS02690;MXAN_0554;ABC transporter ATP-binding protein
WP_011550688.1;19,1757695936781;0,73029698951531;0,411788424629326;1,77347624613949;0,076149824579032;0,101669977493675;MXAN_RS02700;41358040;MXAN_RS02700;MXAN_0556;PLP-dependent aminotransferase family protein
WP_011550690.1;37,2080232183572;-0,475429152692106;0,29888519210544;-1,59067483184107;0,111682773854038;0,144409930989216;MXAN_RS02710;41358042;MXAN_RS02710;MXAN_0558;DUF2834 domain-containing protein
WP_011550691.1;4237,17781667448;1,46145586964752;0,0806510560452606;18,1207282497004;2,18681295247317e-73;3,13037357329404e-72;MXAN_RS02715;41358043;MXAN_RS02715;MXAN_0559;energy-dependent translational throttle protein EttA
WP_011550692.1;215,355817619829;0,178554199916661;0,153772912000367;1,16115509288291;0,245578833414012;0,29532191066247;MXAN_RS02720;41358044;MXAN_RS02720;MXAN_0560;peptidase
WP_011550693.1;656,279182589501;-1,49943095221884;0,120015222045177;-12,4936731080197;8,08336936893041e-36;5,44731091041329e-35;MXAN_RS02725;41358045;MXAN_RS02725;MXAN_0561;protease HtpX
WP_011550694.1;90,3558662618073;0,328765493258641;0,21120672691591;1,55660521830602;0,119564244107743;0,153620405892805;MXAN_RS02730;41358046;MXAN_RS02730;MXAN_0562;porin
WP_011550696.1;425,398700870775;-0,350937322554144;0,116122003987474;-3,02214318133882;0,00250991796783245;0,00420100190659988;MXAN_RS02740;41358048;MXAN_RS02740;MXAN_0564;carboxylate--amine ligase
WP_011550697.1;25,3901120382854;-0,423591376107872;0,357454147433057;-1,18502297189656;0,236008364365461;0,284889114442598;MXAN_RS02745;41358049;MXAN_RS02745;MXAN_0565;TIGR02265 family protein
WP_011550698.1;192,314923236749;-0,527244290483157;0,152613318504414;-3,4547724644878;0,00055075741036082;0,000986288049360322;MXAN_RS02750;41358050;MXAN_RS02750;MXAN_0566;alpha/beta hydrolase
WP_011550699.1;53,53278625534;-2,06096571118752;0,299561703017007;-6,87993722305188;5,98789421650521e-12;1,80636610276793e-11;MXAN_RS02755;41358051;MXAN_RS02755;MXAN_0567;hypothetical protein
WP_011550700.1;23,0493034400051;0,0773186294893222;0,370647820408217;0,208604031191028;0,834757363374745;0,860899872594905;MXAN_RS37420;41364819;NA;NA;NA
WP_011550703.1;17,9023853466975;0,491089337674922;0,443105432921913;1,10829003931772;0,267736575830529;0,319324867105048;MXAN_RS02775;41358054;MXAN_RS02775;MXAN_0571;PAS domain-containing sensor histidine kinase
WP_011550704.1;3860,81316460407;0,729956377043111;0,0765225459953016;9,53910207179894;1,44074325280369e-21;6,45967045271136e-21;MXAN_RS02780;41358055;MXAN_RS02780;MXAN_0572;hypothetical protein
WP_011550706.1;1047,34859612507;0,145956941724558;0,0959298161800355;1,52149714798405;0,128135126478665;0,163751351655492;MXAN_RS02790;41358057;MXAN_RS02790;MXAN_0575;arsenate reductase
WP_011550710.1;32,813149511882;0,045500848101182;0,308794342183296;0,147350005765887;0,882855764304452;0,903258461030802;MXAN_RS02810;41358059;MXAN_RS02810;MXAN_0579;DUF938 domain-containing protein
WP_011550712.1;20931,0613461455;0,250184674379548;0,0787002718333199;3,17895565735041;0,0014780670080127;0,00253161105523056;MXAN_RS02815;41358060;MXAN_RS02815;MXAN_0581;translation initiation factor IF-3
WP_011550714.1;40,5990338232127;0,958195223927228;0,289513141908147;3,30967781846405;0,000934034160225296;0,00163799012620832;MXAN_RS02825;41358062;MXAN_RS02825;MXAN_0583;DUF1175 domain-containing protein
WP_011550715.1;708,157018733951;1,44464702117005;0,103324645304145;13,9816305869486;2,01810672594709e-44;1,64324524518347e-43;MXAN_RS02830;41358063;MXAN_RS02830;MXAN_0584;hypothetical protein
WP_011550716.1;2860,76452524253;1,38417406236196;0,0838167823597109;16,5142829800074;2,8958213460445e-61;3,38436463257124e-60;MXAN_RS02835;41358064;MXAN_RS02835;MXAN_0585;alpha-2-macroglobulin
WP_011550717.1;181,703225230138;1,48907836686716;0,155658013883934;9,56634566837967;1,10751191772265e-21;4,98902774257135e-21;MXAN_RS02840;41358065;MXAN_RS02840;MXAN_0586;hypothetical protein
WP_011550718.1;3917,95799851088;-3,32564876291384;0,0939910733276675;-35,3826022533024;3,16209759621126e-274;3,52310373844538e-272;MXAN_RS02845;41358066;MXAN_RS02845;MXAN_0587;serine protease
WP_011550719.1;64,6703850157822;-0,56536023144608;0,231638839150504;-2,44069705028501;0,0146589462271895;0,0222211010269301;MXAN_RS02850;41358067;MXAN_RS02850;MXAN_0588;hypothetical protein
WP_011550721.1;12,3188251044585;0,526777200587122;0,512444420042289;1,02796943431182;0,303964205851162;0,356804339967518;MXAN_RS02860;41358069;MXAN_RS02860;MXAN_0590;hypothetical protein
WP_011550722.1;13,1431030630537;0,539527869515963;0,491196963190712;1,09839414725064;0,272032416958623;0,323698239118618;MXAN_RS02865;41358070;MXAN_RS02865;MXAN_0592;hypothetical protein
WP_011550727.1;69,2225658207087;-0,871586666881632;0,22892570504665;-3,80729052119342;0,000140497659907204;0,000266825811499904;MXAN_RS02885;41358074;MXAN_RS02885;MXAN_0596;ABC transporter ATP-binding protein
WP_011550729.1;134,311150250041;-2,43331253746141;0,193186575602469;-12,5956605932525;2,2308439317694e-36;1,52799095121705e-35;MXAN_RS02895;41358076;MXAN_RS02895;MXAN_0598;SMI1/KNR4 family protein
WP_011550730.1;949,537030406627;-1,36517366663559;0,0964264880059712;-14,1576624314166;1,67472803858136e-45;1,39769749537033e-44;MXAN_RS02900;41358077;MXAN_RS02900;MXAN_0599;DUF262 domain-containing protein
WP_011550732.1;112,825829008103;0,469379216089195;0,185337443013515;2,53256551108761;0,0113231208968193;0,0174775024694613;MXAN_RS02910;41358078;MXAN_RS02910;MXAN_0601;DUF2379 domain-containing protein
WP_011550733.1;1319,50182228555;-0,449223671746505;0,0988979575249217;-4,54229473478563;5,56451686076223e-06;1,18203988605642e-05;MXAN_RS02920;41358080;MXAN_RS02920;MXAN_0602;cytochrome oxidase assembly protein
WP_011550735.1;973,15235107008;-1,10027283422504;0,0934886135474792;-11,7690571340675;5,63507881487072e-32;3,4339564154431e-31;MXAN_RS02930;41358082;MXAN_RS02930;MXAN_0604;hypothetical protein
WP_011550736.1;176,923741103698;0,868206274290109;0,171611203167489;5,05914682879276;4,21136499782791e-07;9,68121561570824e-07;MXAN_RS02935;41358083;MXAN_RS02935;MXAN_0605;hypothetical protein
